name,lat,lon,alt,rot
1060,22.3032918029183,114.1727480418255,15.93228626251221,274.0354919433594
1061,22.30000606295817,114.1707754131925,22.44937705993652,97.8426284790039
1062,22.30060454968381,114.1729313708397,14.11554527282715,104.0068588256836
1063,22.30402271252803,114.1726683059267,16.10945320129395,280.7613525390625
1064,22.3046778013761,114.1706371673903,11.25266170501709,185.16488647460938
1065,22.30394091045692,114.1704154660268,10.98674297332764,186.482666015625
1066,22.29983141837004,114.1722368197585,,284.3492431640625
1067,22.30262641321358,114.1717609121991,16.48638725280762,183.7618408203125
1068,22.30269587915005,114.1721392728412,16.78703689575195,272.3314819335938
1069,22.30311011286257,114.1704157381644,13.59569454193115,273.9715576171875
107,22.29479190676578,114.1711352693528,6.011435985565186,97.12427520751953
1070,22.30118329830191,114.1715266023895,19.15185737609863,279.1194458007812
1071,22.30127196333024,114.1717550357007,29.42084884643555,186.58056640625
1072,22.30197086304915,114.171474805663,17.52640914916992,187.8521728515625
1073,22.30399126260581,114.1724215690383,15.7736759185791,269.6973266601562
1074,22.3031705742256,114.1714170219172,16.0188102722168,273.7952270507812
1075,22.29997960897438,114.1730265501683,,284.23289489746094
1076,22.30360116617226,114.1709270843903,13.30607891082764,190.65188598632812
1077,22.30358231737545,114.1721624951573,15.08901119232178,192.5651245117188
1078,22.30492038408317,114.1721285688045,11.56703758239746,185.16323852539062
1079,22.30056008894987,114.1715059199846,17.99181365966797,6.7790069580078125
108,22.29458996350504,114.171020427464,6.609012603759766,274.5839538574219
1080,22.30460337279358,114.1711397142594,12.19680595397949,182.96682739257812
1081,22.30458872380731,114.170643698689,11.57990550994873,181.451416015625
1082,22.30434264365385,114.1712563703643,12.91207695007324,95.61990356445312
1083,22.29991642980406,114.1710135333212,22.53006172180176,180.04989624023438
1084,22.30337090914855,114.1707169036555,14.35908603668213,183.0330810546875
1085,22.30018022846654,114.1718246947835,29.41898918151855,189.66787719726562
1086,22.30514497631485,114.1707769553042,9.738236427307129,270.6679382324219
1087,22.30461206140025,114.1721533332281,12.46956062316895,183.81088256835938
1088,22.30209328767527,114.1716901545319,29.42228698730469,183.1424560546875
1089,22.29992546934693,114.1719407409901,,107.50751495361328
109,22.29475577025157,114.1720889275815,5.735526561737061,9.445144653320312
1090,22.29962918700351,114.1724927780442,10.3137264251709,286.5457458496094
1091,22.30501190433302,114.1721200418598,11.44967269897461,184.48471069335938
1092,22.3040475045924,114.1732852382567,13.65733051300049,276.8365783691406
1093,22.29958574145668,114.1719773515799,12.38296222686768,183.0139770507812
1094,22.303213632637,114.1717170981791,16.80052375793457,184.69894409179688
1095,22.30366922622661,114.1706940441134,13.73229694366455,185.9765014648438
1096,22.30169373699033,114.1716101484102,19.75751686096191,148.90586853027344
1097,22.30304704118506,114.1718459095713,16.66615676879883,4.1657867431640625
1098,22.29986199685264,114.1719588462892,12.94089221954346,184.1626586914062
1099,22.30439055909919,114.1703303776671,10.96331691741943,6.834075927734375
11,22.29410586975174,114.1723646925376,5.936698436737061,195.7758178710938
110,22.2947802152813,114.1709365184822,6.14641809463501,95.64808654785156
1100,22.30018808067546,114.1713830955071,23.79485893249512,146.83512496948242
1101,22.29995233357121,114.1712320594523,22.58170890808105,14.98486328125
1102,22.30354554367811,114.1713551561087,14.16213321685791,12.070083618164062
1103,22.30325931389713,114.1722053112994,16.40343856811523,273.783935546875
1104,22.30083084263633,114.1708122424474,21.94939422607422,331.73365783691406
1105,22.30375427912405,114.170682251492,13.55951499938965,187.3438110351562
1106,22.30461690249667,114.1717314307162,12.89621448516846,4.4655303955078125
1107,22.29988087764922,114.1721154535407,,99.27070617675781
1108,22.30512906118595,114.1704083904495,8.102859497070312,287.3836975097656
1109,22.30083251410638,114.1718905399886,14.59459590911865,183.4463500976562
111,22.29472887413293,114.171518619707,6.793562889099121,94.4883804321289
1110,22.29992490353702,114.1713180547619,22.56793594360352,287.5696411132812
1111,22.30314726171275,114.1729298287355,18.23506546020508,6.2050628662109375
1112,22.303501420633,114.1718161559573,16.15987968444824,4.3443603515625
1113,22.30051287193315,114.1713537954236,23.75763130187988,52.60665130615229
1114,22.30512807460498,114.1734133234965,12.8483829498291,6.811492919921875
1115,22.30427013317161,114.1717559230252,13.90226364135742,3.9405670166015625
1116,22.30520458710551,114.1712453941691,10.55249691009521,279.9714660644531
1117,22.30049419151166,114.1709254515666,23.25313568115234,141.1849365234375
1118,22.30215007315211,114.1717954735659,16.20782470703125,183.85775756835938
1119,22.30428776877982,114.1704271679428,12.24818801879883,270.8112182617188
112,22.29476911153607,114.1713205039952,6.407279968261719,96.53472137451172
1120,22.30051884186629,114.1719146694399,12.98501682281494,94.65823364257812
1121,22.30054221109243,114.1711346343661,23.77128791809082,166.90376377105713
1122,22.30536285616877,114.1706139449941,9.279572486877441,150.020170211792
1123,22.30503169241011,114.1703799974268,8.29165267944336,357.74708557128906
1124,22.29981451890947,114.1710490925828,22.57954978942871,77.54143524169922
1125,22.29980871344324,114.1732502234468,8.396332740783691,283.8197631835938
1126,22.30441928158436,114.1706452408012,12.2137279510498,180.19119262695312
1127,22.30403662361095,114.1706651068341,12.92652130126953,183.6879272460938
1128,22.30493399522683,114.1715964508552,11.88066864013672,183.73519897460938
1129,22.30421749951915,114.1710551703135,12.03403949737549,184.80734252929688
113,22.29491896338104,114.1706827957668,6.894143581390381,14.409744262695312
1130,22.30270715793025,114.1727274501898,17.77079772949219,274.2131042480469
1131,22.30451882413868,114.170895970028,11.19395160675049,185.7775268554688
1132,22.30185833705911,114.1716101484102,19.73207855224609,359.49415588378906
1133,22.30326647153532,114.1731054471564,13.78490924835205,276.9327087402344
1134,22.30005318225609,114.1712961930867,22.41161155700684,96.40873718261719
1135,22.3053436139163,114.1718010070128,11.07309818267822,289.6119384765625
1136,22.30046080025215,114.1720625303349,13.78619766235352,54.370635986328125
1137,22.30157540952676,114.171943878774,15.70753479003906,3.641571044921875
1138,22.30403157680423,114.1727719898059,15.79986476898193,275.4083557128906
1139,22.30167795690863,114.171722673432,29.42156791687012,183.15225219726562
114,22.29506902796934,114.1712999122929,6.873717308044434,182.2129516601562
1140,22.30385814906079,114.1704213623411,11.1604061126709,180.50717163085938
1141,22.30392909463268,114.1716711070603,14.8812952041626,185.04165649414062
1142,22.30346178103155,114.1704412283841,12.34874725341797,96.50910949707031
1143,22.3040353508106,114.1729085114121,15.25945854187012,269.2084655761719
1144,22.30375762922629,114.1704307964438,11.34543704986572,185.99935913085938
1145,22.3011406215964,114.1717638678363,29.42062950134277,184.84896850585938
1146,22.30539067312888,114.1733361276518,12.26223754882812,21.722320556640625
1147,22.30395029956412,114.1706714567075,13.1312370300293,183.79489135742188
1148,22.3032379951983,114.1713096185139,15.85810661315918,93.77100372314453
1149,22.30066282966586,114.1706523163747,24.97901344299316,295.0796508789062
115,22.29495168838481,114.170802626928,6.08790922164917,4.8981475830078125
1150,22.30564448262687,114.1732260940683,11.70085906982422,22.207183837890625
1151,22.30322237598835,114.1725618099484,15.23360824584961,202.3131103515625
1152,22.30031716438265,114.1713647716161,23.83906745910645,309.3286743164062
1153,22.30327616076918,114.1724404371582,16.2951774597168,272.1285400390625
1154,22.30341554777089,114.1708135124217,13.47649383544922,93.40480041503906
1155,22.30165162116882,114.1701378856032,25.4329719543457,192.194580078125
1156,22.30563759854687,114.170692048439,9.136710166931152,166.74169635772705
1157,22.30290228997877,114.1722251772622,15.79717540740967,183.54019165039062
1158,22.30531027737759,114.1712193597216,10.41133213043213,98.8224868774414
116,22.2947349613618,114.1717280743626,6.844164371490479,90.66094207763672
1160,22.30488872000111,114.1709284450766,9.683754920959473,91.10395050048828
1161,22.30018339446402,114.1732890481582,10.79950141906738,196.33740234375
1162,22.30233121205678,114.1718909935497,16.28937530517578,3.9499969482421875
1163,22.30435949366078,114.1717497545919,13.64282512664795,3.5698394775390625
1164,22.30573363501738,114.1725307864133,11.17693519592285,312.56138610839844
1165,22.30434909236571,114.1713510740536,13.05296993255615,93.9482421875
1166,22.3052807405961,114.170936699907,10.0658483505249,93.76930236816406
1167,22.30592318623859,114.1711265609641,9.669118881225586,275.4011840820312
1168,22.30551933563565,114.172211298302,11.19746875762939,300.0618896484375
1169,22.30368042728732,114.1716901566367,15.66582202911377,184.3342895507812
117,22.29459945786924,114.1722714404598,6.580014228820801,271.2757568359375
1170,22.30474801744625,114.1716126883541,12.47847843170166,184.6327514648438
1171,22.30598203338403,114.1704024941351,7.657851219177246,256.3949890136719
1172,22.30501575652888,114.1706026966455,9.936988830566406,184.57949829101562
1173,22.30614608424079,114.1719669196759,10.19311141967773,94.7548599243164
1174,22.30329977456518,114.1732707243462,14.08594131469727,274.6290893554688
1175,22.30551545639668,114.1719571227571,10.9254264831543,114.74976348876953
1176,22.30596789999894,114.1716495175393,9.791364669799805,7.3197784423828125
1177,22.30548069951917,114.1718713089963,11.00794887542725,112.01325225830078
1178,22.30312473468852,114.1706639275719,14.31384754180908,273.4418640136719
1179,22.30084290418409,114.1706740873692,23.37167739868164,23.781341552734375
118,22.29462920790313,114.172966839235,6.533298492431641,272.5501403808594
1180,22.3037094194189,114.1711436148917,14.43855381011963,183.8497314453125
1181,22.30434207790232,114.172172564208,13.6982479095459,183.7893676757812
1182,22.30142928597976,114.1718450024489,15.59202194213867,183.8504638671875
1183,22.30036668076602,114.1705635995606,25.38581466674805,134.3907470703125
1184,22.30272385968228,114.1729651157069,17.41224479675293,274.6699829101562
1185,22.3061107505575,114.1711380814366,8.560921669006348,0.33868408203119316
1186,22.30352727876578,114.1711549539389,14.96887016296387,183.38986206054688
1187,22.30160451209552,114.1716219410068,19.76531791687012,223.60244750976562
1188,22.30329364310825,114.173011923099,15.00579833984375,256.88427734375
1189,22.30443378020876,114.1721661236441,13.31728553771973,184.1051635742188
119,22.29473955001258,114.1719319047615,6.833301544189453,92.7577133178711
1190,22.30589340277306,114.1727440504953,11.10212802886963,307.9171752929688
1191,22.30321065214806,114.1704645415019,13.7515811920166,95.2734375
1192,22.30335439449942,114.1713761106577,14.77932357788086,0.34259033203119316
1193,22.30586375112374,114.1714955787817,10.25655174255371,185.2805786132812
1194,22.30485257598894,114.173429198081,13.165940284729,0.5201263427734375
1195,22.30518765876411,114.1711437056041,10.39044094085693,280.3815307617188
1196,22.3048393819084,114.1716040706872,12.18848896026611,185.203369140625
1197,22.30197353773143,114.1718079918555,16.08096694946289,183.65695190429688
1198,22.30606709839706,114.1726344703248,10.7338342666626,5.291473388671875
1199,22.30616753192511,114.1722581964861,10.35764408111572,96.35406494140625
12,22.29413877505936,114.1725520130428,5.921201705932617,179.68241038918495
120,22.29460034376386,114.1712112863212,6.494047164916992,271.8959655761719
1200,22.30656739507188,114.1719994853581,9.943703651428223,95.55909729003906
1201,22.30318349063189,114.1716155004349,16.5352954864502,275.5010681152344
1202,22.30503581525625,114.1734233018068,13.0205717086792,4.914581298828125
1203,22.30487080250889,114.1711210275088,11.24176692962646,183.57516479492188
1204,22.30274197343194,114.173258115386,16.98058128356934,273.5124816894531
1205,22.30161026294571,114.1718329377215,15.78574085235596,183.9293212890625
1206,22.30223774480278,114.1717892144209,16.27492523193359,183.974609375
1207,22.30615864532155,114.1721622230208,10.28472518920898,94.47036743164062
1208,22.30589936698285,114.1726186864238,10.9969539642334,128.87306594848633
1209,22.3027809084419,114.1731164233054,16.45088958740234,279.5137329101562
121,22.29468814119726,114.1710107212366,6.995551586151123,93.16388702392578
1210,22.30346063244807,114.1706538584868,13.58467102050781,317.5598754882812
1211,22.30680840900084,114.1705329387353,8.191813468933105,343.8039855957031
1212,22.30669869364544,114.1709611015477,8.53085708618164,167.01592445373535
1213,22.30329827399082,114.1728474622207,15.62794589996338,273.7386474609375
1214,22.30674147957342,114.1715789433837,8.774280548095703,5.4085235595703125
1215,22.30591754480503,114.1705880012219,7.888361930847168,85.61164093017578
1216,22.30556433043265,114.1722921228289,11.19923782348633,302.1718139648438
1217,22.30598861664526,114.1728909132805,10.03458213806152,218.73464965820312
1218,22.30529840351794,114.1711282844994,10.31465339660645,97.17694091796875
1219,22.30487012710912,114.1707427567077,9.412663459777832,280.4811401367188
122,22.29504712641896,114.170793555683,6.156442165374756,1.0321807861328125
1220,22.30529406629243,114.1703901572307,9.148292541503906,83.67369842529297
1221,22.30100299264851,114.1717711222154,29.4203987121582,184.26412963867188
1222,22.30473508863302,114.1721442620108,11.9800853729248,184.2330932617188
1223,22.30313334465058,114.1708313827733,14.67413806915283,273.8814086914062
1224,22.30322534322098,114.1706512278249,14.25811004638672,100.53559875488281
1225,22.30536580242568,114.171499207274,10.87458229064941,104.90531158447266
1226,22.30688508626205,114.1725716975659,10.8968391418457,185.0057373046875
1227,22.30465001233321,114.1716202174735,12.75315284729004,183.2990112304688
1228,22.30329261511567,114.1731778353075,14.39658546447754,274.9161376953125
1229,22.30435640167912,114.1716364549715,13.6766529083252,183.77444458007812
123,22.2951598473058,114.1712963745114,6.813138484954834,182.3700561523438
1230,22.30526127573491,114.1717231759006,11.04782390594482,330.5360870361328
1231,22.30397340066519,114.1711246560041,13.6874885559082,184.9044189453125
1232,22.30086653060288,114.1717811814419,29.42014122009277,185.9793090820312
1233,22.30325276700788,114.172047472111,16.5428638458252,274.557373046875
1234,22.30693650734831,114.1703355482822,6.921890735626221,344.54380798339844
1235,22.30491798092966,114.171117761863,11.07061195373535,183.73779296875
1236,22.3032595693397,114.1721431734647,16.4535083770752,274.5455932617188
1237,22.30265668076953,114.1719395245877,16.34569931030273,289.9040832519531
1238,22.30592780033713,114.1711745478118,9.749863624572754,275.9515075683594
1239,22.3051510590703,114.1705330294478,9.385302543640137,266.9616088867188
124,22.29474558526168,114.1720325045988,6.806654930114746,94.35476684570312
1240,22.30313477002274,114.1718392875781,16.7077693939209,3.423492431640625
1241,22.30286482111603,114.1729470640175,16.59037017822266,9.546737670898438
1242,22.30707457099964,114.1706055087327,7.973334312438965,349.1045837402344
1243,22.30658341639734,114.1721966029318,10.18716716766357,94.54719543457031
1244,22.30322069803539,114.1710189760655,15.21164894104004,93.57723999023438
1245,22.30605138487766,114.1714834233325,9.99289608001709,181.80801391601562
1246,22.30643928366398,114.1733530907821,10.95517253875732,125.22766876220703
1247,22.30650290918194,114.1712108327594,9.197020530700684,91.44246673583984
1248,22.30430640344461,114.1713128841583,12.13636875152588,331.4788055419922
1249,22.30416535522467,114.1716545974267,14.12204742431641,184.18374633789062
125,22.29462300425325,114.172865151066,6.446467399597168,275.0708618164062
1250,22.30599465238359,114.1730703416202,10.77494812011719,18.5396728515625
1251,22.30145675519898,114.1715615266237,20.27461624145508,99.03456115722656
1252,22.30281765291177,114.172233794917,16.01490592956543,182.88961791992188
1253,22.30520913473361,114.1715742263446,11.06308174133301,187.24874877929688
1254,22.3053435165841,114.1714039593425,10.67325687408447,102.99984741210938
1255,22.30268272870669,114.1722340670535,16.71070671081543,273.8153076171875
1256,22.3061941160529,114.1708284799751,8.889782905578613,166.69233226776123
1257,22.30584375278258,114.1725414904403,10.9798002243042,126.22327423095703
1258,22.30628135858842,114.1708503416735,8.847869873046875,166.735369682312
1259,22.30427101534289,114.1716422605573,13.97124862670898,183.8837280273438
126,22.2946769910031,114.172425197523,6.78843355178833,254.1322631835938
1260,22.30625265081181,114.1706126750193,7.677746295928955,355.4220428466797
1261,22.30643157450374,114.1711042457175,7.957576274871826,1.2728271484375
1262,22.30556040947721,114.1706777158683,8.781218528747559,167.4820671081543
1263,22.30540480631608,114.1716439840905,11.09632682800293,107.3722152709961
1264,22.30493431864695,114.1703559586042,8.634476661682129,341.0419006347656
1265,22.30458707246642,114.1732579339622,17.30009651184082,94.83203125
1266,22.30708101502736,114.1708266657262,7.085078716278076,343.9220581054688
1267,22.30632726126559,114.1704002263218,8.490386009216309,346.4004669189453
1268,22.30515127517702,114.1709034084471,9.953545570373535,276.24560546875
1269,22.30321755520494,114.1705601524857,14.00610733032227,94.05787658691406
127,22.2951053097386,114.1703825421597,2.23034930229187,211.24560546875
1270,22.30142033790444,114.1714484083797,17.93261337280273,181.4224853515625
1271,22.30628993801331,114.1726253084053,10.74688720703125,178.93204736709595
1272,22.30679942169013,114.1717910286658,7.844631671905518,179.17139399051666
1273,22.30645381233138,114.1708956071783,8.87523078918457,166.15545654296875
1274,22.30340868144833,114.171823231512,16.39150047302246,4.0500640869140625
1275,22.30739322989732,114.1732764391985,10.69909000396729,243.55300903320312
1276,22.3034224069405,114.1709099397419,13.76287174224854,94.55038452148438
1277,22.30745382652726,114.1725154560691,10.68628597259521,189.22695922851562
1278,22.30544910999668,114.1717832274126,11.05989933013916,110.08981323242188
1279,22.3054757965028,114.1732995707429,12.09444713592529,21.991378784179688
128,22.29501931421584,114.1705144333841,6.897739887237549,194.03799438476562
1280,22.30680624009802,114.1720060166367,8.441237449645996,274.4220886230469
1281,22.30206213175444,114.171801823423,16.14082527160645,183.7937622070312
1282,22.30402810840484,114.1730971016545,14.44818210601807,275.6701354980469
1283,22.3030731178629,114.1717285279239,16.70897674560547,184.5459594726562
1284,22.30510545081776,114.1721143269925,11.32857322692871,183.16543579101562
1285,22.30522452922306,114.171354974684,10.7340030670166,282.5505065917969
1286,22.30453141549858,114.17173841556,13.15056324005127,4.2414398193359375
1287,22.30532483378418,114.171310162788,10.53729438781738,100.72888946533203
1288,22.30287412318869,114.171859788543,16.53255653381348,3.698455810546875
1289,22.30595786791234,114.1714878682356,10.1304874420166,183.62094116210938
129,22.29474947551759,114.1720829405772,6.791128158569336,94.9124526977539
1290,22.30267950274571,114.1720384008916,16.54112243652344,280.3365783691406
1291,22.30746271678431,114.1719258270429,8.731993675231934,273.2294311523438
1292,22.30318401497415,114.1722141103789,15.30641078948975,183.7254028320312
1293,22.30671175398943,114.1725882071652,10.88982391357422,185.679931640625
1294,22.30708270951902,114.1712276145466,5.996849060058594,252.70059204101562
1295,22.30287766004238,114.172405240857,17.89096260070801,7.7592620849609375
1296,22.30581458973277,114.1731511659901,11.23034286499023,22.929718017578125
1297,22.30405334403678,114.1717726140795,14.58047866821289,4.3244781494140625
1298,22.30486090094302,114.1706067787075,10.17793560028076,172.50767707824707
1299,22.30429307641375,114.170527495985,12.41695499420166,273.99169921875
13,22.29386998788439,114.1717610029114,6.180625915527344,275.3648071289062
130,22.29463481997598,114.1731803752424,6.773844718933105,271.1038208007812
1300,22.30620384092417,114.1725713347175,9.478273391723633,169.36520385742188
1301,22.3074311790288,114.1709735291486,7.145621299743652,338.0089416503906
1302,22.30636069412592,114.1718711275718,8.82542896270752,0.7942504882811932
1303,22.30653057154957,114.1726064402934,10.8456392288208,185.1107788085938
1304,22.30339674111989,114.1717028563539,16.44480895996094,183.09921264648438
1305,22.30101435742806,114.1718778402768,14.90668106079102,184.0260620117188
1306,22.30753831977835,114.1704903945688,6.765252590179443,344.48155212402344
1307,22.30564410172767,114.1722203695178,10.86931419372559,119.58215713500977
1308,22.30425487438111,114.1721790954841,14.08419895172119,184.0899047851562
1309,22.30384775540234,114.1706764458936,13.35745716094971,181.28292846679688
131,22.29495429199559,114.1722287150363,5.701679229736328,7.397735595703125
1310,22.30527864101391,114.1720981802242,11.08919525146484,187.89254760742188
1311,22.3028821461802,114.1717434954463,16.609375,183.41259765625
1312,22.3029969912099,114.1730955595509,17.89881324768066,2.922027587890625
1313,22.3061083113226,114.1703441659738,8.647872924804688,346.8021697998047
1314,22.30366005180046,114.1704361484828,11.42769813537598,180.16342163085938
1315,22.30649549617739,114.1709066740946,8.880587577819824,166.1086139678955
1316,22.30615249969933,114.1720645260031,10.24288654327393,93.84585571289062
1317,22.30344466940704,114.1713646809038,14.43139457702637,16.263839721679688
1318,22.30743900409865,114.1704646322144,6.687458515167236,342.4742889404297
1319,22.30673398900956,114.1717971970985,7.913904190063477,185.680908203125
132,22.29487067554376,114.1731556108764,6.985458850860596,96.02393341064453
1320,22.30578781910913,114.1724582167319,10.97923946380615,125.6175651550293
1321,22.3042479101334,114.1706584848232,12.4944019317627,169.00207805633545
1322,22.304573122626,114.1703223042504,10.15183925628662,7.563903808593807
1323,22.30766245499739,114.1707520093786,8.031376838684082,347.96435546875
1324,22.30430901501692,114.1708391840433,12.65381717681885,93.10536193847656
1325,22.30384511414957,114.1713400071484,13.39394378662109,17.953964233398438
1326,22.30119908411973,114.1718630541833,15.20084667205811,184.304931640625
1327,22.30527570672144,114.1707341390238,9.701359748840332,89.11096954345703
1328,22.30637021066611,114.1708176851942,7.777855396270752,334.9538879394531
1329,22.30778566398945,114.1708811839017,8.095438003540039,75.43824768066412
133,22.29473249387885,114.173266279461,7.128335952758789,274.9278869628906
1330,22.3043221569558,114.1711134983809,13.03603363037109,164.70686626434326
1331,22.30225094986274,114.1714449613117,17.41091728210449,233.04403686523438
1332,22.30438143664703,114.1715743170569,13.38920307159424,122.70361328125
1333,22.30650493184238,114.1713152426793,9.212493896484375,91.86638641357422
1334,22.30743450005271,114.1717207266695,7.761303424835205,94.13790130615234
1335,22.30225617692993,114.171428542382,17.4244556427002,282.7167358398438
1336,22.30735602817188,114.1733649740442,10.78910636901855,245.6107788085938
1337,22.30519434126502,114.172109519247,11.20613861083984,182.83389282226562
1338,22.30653340753756,114.171432805861,9.253686904907227,127.36324310302734
1339,22.30423174628207,114.1703822652402,11.13496780395508,234.31222534179688
134,22.29486379736737,114.1730738793876,6.932103633880615,95.21288299560547
1340,22.30742149926953,114.1716114183822,7.48603630065918,97.10619354248047
1341,22.30679085050824,114.1717903029679,7.883091926574707,325.41773986816406
1342,22.30707553915155,114.1721975100535,9.893924713134766,273.5164489746094
1343,22.30805541815702,114.1703993191965,7.780398845672607,166.18262100219727
1344,22.30179294359984,114.1718203287203,15.94579029083252,183.6280517578125
1345,22.3073491834625,114.1706725452572,7.93317699432373,344.7521057128906
1346,22.30749232766591,114.1723225113959,10.09524250030518,94.63919830322266
1347,22.3053057505756,114.1733708703191,12.46081447601318,20.092361450195312
1348,22.30774335440037,114.1710675071993,8.20498275756836,76.01243591308588
1349,22.30773499563618,114.1724819833039,10.36743354797363,193.3240966796875
135,22.29482815156929,114.1730569162465,6.980926990509033,93.8400650024414
1350,22.30773827270486,114.1728831120467,10.49951362609863,57.915138244628906
1351,22.30637644045083,114.1706079579699,7.596151351928711,251.50747680664062
1352,22.30321663821637,114.1718196030224,16.83782958984375,281.5012817382812
1353,22.30402761451601,114.1713242232012,12.83664512634277,3.685333251953125
1354,22.30156423407154,114.1701428747953,26.17395973205566,185.30807495117188
1355,22.30587712843992,114.1716608565736,9.943655967712402,6.4251861572265625
1356,22.30312783047653,114.1727338000335,18.25655937194824,182.76193237304688
1357,22.30555515202354,114.1720429365013,10.83750534057617,117.234375
1358,22.30662182190283,114.17259800407,10.91277027130127,185.50961303710938
1359,22.30662974918823,114.1714525811463,9.13923168182373,184.11911010742188
136,22.29483121903645,114.1731066264121,7.015957355499268,93.95984649658203
1360,22.30633244341249,114.1711156754781,8.123754501342773,3.173919677734375
1361,22.30642877753387,114.1716098762734,9.473637580871582,5.021697998046875
