name,lat,lon,alt,rot,date
1448,22.29922279,114.1729681,10.75502014,24.26101685,2021
1454,22.2988544,114.1744045,6.707585335,105.5113144,2021
1455,22.2988766,114.1745069,6.66211319,112.6921539,2021
1459,22.29952364,114.1735047,8.330247879,205.5188599,2023
1460,22.29858202,114.1721591,10.42145538,4.016494751,2023
1461,22.29834658,114.1731794,7.977435112,107.3845444,2023
1465,22.29935442,114.1749556,7.113808632,284.6036072,2023
1467,22.29939797,114.1718709,11.24609852,8.574417114,2021
1472,22.29952301,114.1743073,6.061596394,294.8971252,2021
1479,22.29920209,114.1743926,7.406777859,286.404953,2023
1484,22.29879384,114.1741475,6.817530632,110.0411453,2021
1517,22.29943823,114.1741255,6.255182743,300.7520599,2021
1518,22.29881649,114.1730245,8.311953545,36.73529053,2023
1525,22.29917145,114.172117,11.51623058,3.724563599,2023
1536,22.29937054,114.1745345,6.422288895,199.1334839,2021
1537,22.29874941,114.1728861,8.382051468,106.4009247,2023
1541,22.2986306,114.1737719,8.007160187,0.611526489,2023
1542,22.29931178,114.1748377,7.240594387,288.868103,2022
1546,22.2994623,114.1744996,6.655250072,187.4507141,2021
1549,22.29975442,114.1740616,7.082596302,284.1717987,2021
1553,22.29905676,114.1729496,9.33880806,66.54916382,2023
1556,22.29897,114.172019,11.17989922,182.9666138,2022
1558,22.29931236,114.171789,19.95932579,337.6335449,2021
1563,22.29869531,114.1724183,9.715874672,93.35263062,2023
1573,22.29973767,114.1729132,8.787895203,273.2483215,2023
1575,22.29949106,114.1719827,12.21919632,183.4980469,2023
1588,22.29920654,114.1736127,7.071699619,297.446228,2021
1597,22.29922703,114.1744839,7.344154358,286.39328,2023
1598,22.29943475,114.1735597,8.251914024,202.6668396,2023
1603,22.29842481,114.1734513,7.886787891,107.1820984,2023
1604,22.29839957,114.1733619,7.892307281,107.1472092,2023
1619,22.29889751,114.1729827,8.49921608,191.4358215,2023
1633,22.29866936,114.1725451,8.195739746,211.8630371,2021
1635,22.29881231,114.1742534,6.765794754,103.2489395,2021
1640,22.29970704,114.1738657,7.025957584,285.9474182,2021
1647,22.29902792,114.1749196,6.426076889,197.8640747,2021
1648,22.29899305,114.1736636,8.096777916,151.8003407,2023
1657,22.29995637,114.1719517,13.11619759,184.0198975,2023
1658,22.29957774,114.1742361,8.236948013,105.4701843,2023
1659,22.29983214,114.1720662,12.84283257,3.564407349,2023
1667,22.29921906,114.1731064,9.807197571,118.7744484,2021
1669,22.29871968,114.1737654,8.006904602,9.484390259,2023
1670,22.29977842,114.1741617,7.056219578,290.5237122,2021
1674,22.29950424,114.1739509,8.302247047,104.5736237,2023
1679,22.29990899,114.1736314,7.930768013,100.8838806,2023
1683,22.29950096,114.1730266,9.927005768,303.3184509,2021
1689,22.29881135,114.173744,8.006896019,14.60540771,2023
1690,22.30000743,114.1720545,13.16347027,3.733551025,2023
1692,22.299355,114.173948,6.511226177,304.6290436,2021
1694,22.29915367,114.1742113,7.51277256,284.9568176,2023
1697,22.29830787,114.173612,8.02475071,312.5704041,2023
1698,22.29847266,114.1720485,10.17427826,184.0076599,2022
1702,22.29953279,114.1740572,8.28808403,104.8182526,2023
1711,22.29910991,114.1730619,8.969866753,107.7301865,2023
1713,22.29935448,114.1721037,11.85522079,4.208709717,2023
1714,22.29908782,114.1736614,8.026453972,201.7312927,2023
1715,22.30012441,114.1745911,7.710792065,104.365036,2023
1719,22.29913502,114.1720076,11.51112461,183.7674866,2023
1720,22.29970728,114.1745877,6.98043108,294.6765747,2021
1723,22.29917805,114.1743019,7.480398178,286.0093079,2023
1730,22.299729,114.1739641,7.086830139,286.4238129,2021
1736,22.29975682,114.1747769,7.70597887,288.8596497,2021
1741,22.29949152,114.1721273,12.04310513,316.7112579,2023
1742,22.29999112,114.1717284,19.99782372,6.700164795,2021
1754,22.29890407,114.1746075,6.60547924,106.1616669,2021
1767,22.29926261,114.1725803,10.88329315,307.4168396,2021
1771,22.30002568,114.1733372,9.39816761,196.6874695,2023
1774,22.29973285,114.1746821,7.738070011,107.3145828,2021
1780,22.29930307,114.1747644,7.190455437,286.4304962,2023
1785,22.29915712,114.1717799,19.94983482,338.687088,2021
1789,22.29960687,114.173472,8.364982605,197.7633362,2023
1793,22.29964195,114.1725388,10.0771656,287.504425,2023
1794,22.29999774,114.1750329,7.359537125,15.52659607,2023
1797,22.29921339,114.1748639,6.204396725,192.2468567,2021
1798,22.29855223,114.172045,10.41682148,184.5724487,2023
1799,22.29956977,114.1723613,11.04829597,293.4147949,2023
1802,22.29927691,114.1746689,7.225680828,286.4623413,2023
1803,22.29980975,114.1749706,6.941592216,287.1802979,2021
1808,22.30017275,114.1747842,7.572481155,105.5363617,2023
1810,22.29944335,114.1736667,8.328313828,101.7928543,2023
1813,22.30033928,114.1740041,8.800793648,104.315834,2023
1822,22.30019714,114.174878,7.509736061,105.4629745,2023
1824,22.2998276,114.1743624,6.939898968,279.1932983,2021
1826,22.29932928,114.1748612,7.145460129,286.506485,2023
1836,22.30022145,114.1735371,9.91742897,105.4030609,2023
1840,22.30024374,114.173627,9.806312561,104.5812454,2023
1847,22.29988818,114.1735294,7.962770939,107.078476,2023
1852,22.2989906,114.1721282,11.143713,3.371795654,2023
1861,22.30039708,114.1742431,8.262577057,336.6911316,2023
1865,22.2999469,114.1738274,7.862190723,102.5561905,2023
1867,22.29977217,114.1731147,8.490843773,286.1205139,2023
1871,22.30009543,114.1742238,7.033620834,112.5170136,2021
1883,22.30014839,114.1746886,7.628782749,105.1628571,2023
1884,22.29997381,114.1743359,6.901311874,203.6759949,2021
1889,22.29908706,114.1739354,7.719308376,285.8271484,2023
1893,22.29966913,114.1726295,9.664793015,288.1755676,2023
1911,22.30051061,114.1725537,13.84502602,103.4473648,2023
1918,22.3005821,114.1728388,13.99071121,105.3632507,2023
1925,22.2984198,114.1739711,7.90541172,96.70281219,2023
1933,22.29890015,114.1721343,10.97642422,4.02734375,2023
1934,22.30065955,114.1733615,14.25570869,99.53759003,2023
1940,22.29946237,114.1729635,9.991645813,298.2919006,2021
1943,22.29955543,114.1741502,8.269822121,105.3373413,2023
1952,22.29936563,114.172769,10.66252422,305.2733459,2021
1958,22.30043652,114.1732201,13.07524014,193.7349548,2023
1960,22.29967987,114.1744985,6.980949879,103.5754852,2021
1965,22.30010542,114.1729144,11.71679306,30.12913513,2021
1992,22.29980469,114.1743932,7.039435863,196.6718445,2021
2012,22.30072345,114.171999,14.39432621,3.819503784,2023
2026,22.29961781,114.1724515,10.54154301,286.7991638,2023
2028,22.30026576,114.1737179,9.660403252,104.6914063,2023
2030,22.3005762,114.1747776,8.21749115,285.7245789,2023
2031,22.30019502,114.1734406,10.08956337,109.1622696,2023
2032,22.29994026,114.1733643,8.677680969,196.4453125,2023
2038,22.30009845,114.1720481,13.33570862,3.793701172,2023
2046,22.29926545,114.1736084,8.091693878,195.9583435,2023
2047,22.30018339,114.173289,10.79950142,196.3374023,2023
2048,22.29947939,114.1742167,6.114674091,297.5534973,2021
2049,22.29960779,114.1743243,7.814487934,122.7369232,2023
2059,22.2989604,114.174805,6.537354469,103.871666,2021
2064,22.29891366,114.1720204,11.02421665,182.4618835,2023
2079,22.30045569,114.1743061,8.315515518,293.6464386,2023
2083,22.30031719,114.1739109,9.063939095,105.1147919,2023
2085,22.29870379,114.1725904,9.116696358,94.42948914,2023
2086,22.29988384,114.1743675,7.008551121,190.9156189,2021
2089,22.29968312,114.1737598,7.012040138,285.3306885,2021
2092,22.30047105,114.1723584,13.76543713,101.9522476,2023
2096,22.30010652,114.173323,10.0648489,176.0855067,2023
2099,22.29871827,114.1721488,10.70361328,4.460388184,2023
2101,22.29996707,114.173922,7.798816204,103.5850601,2023
2106,22.29938192,114.1728872,10.25203323,23.84362793,2021
2108,22.30027126,114.1732627,11.54001331,195.2557068,2023
2119,22.29978691,114.1748723,6.888436794,283.5847778,2021
2120,22.30050734,114.1744949,8.308728218,283.3253479,2023
2121,22.29958574,114.1719774,12.38296223,183.0139771,2023
2125,22.30023075,114.1750235,7.39174366,101.803833,2023
2127,22.29981724,114.1717425,19.9360981,157.7026443,2021
2131,22.30017255,114.1742921,8.006953239,17.48373413,2023
2136,22.29954088,114.1722583,11.59832096,284.7798462,2023
2142,22.2997209,114.1728067,9.02178669,284.7775574,2023
2154,22.30007415,114.1717322,19.98742485,3.582504272,2021
2157,22.30018946,114.1720418,13.47323704,3.919204712,2023
2158,22.30028468,114.1720346,13.6286726,4.459289551,2023
2163,22.30003262,114.173211,10.28957462,294.7901459,2021
2179,22.30049114,114.1724585,13.78051853,102.0838928,2023
2184,22.29965632,114.1736672,7.126170635,289.8321228,2021
2188,22.29913259,114.1741182,7.591706276,284.0143433,2023
2193,22.3005529,114.1746894,8.249308586,286.0692749,2023
2219,22.30002199,114.1741587,7.629933834,104.6026611,2023
2224,22.29903659,114.1737336,7.893140793,278.2553101,2023
2236,22.30055831,114.172745,13.91212082,105.5460434,2023
2243,22.29967879,114.1719715,12.58610249,183.3516235,2023
2245,22.30049345,114.1720277,13.9531517,25.22839355,2023
2246,22.29880928,114.1721414,10.81972122,4.497161865,2023
2248,22.29975154,114.1730294,8.586486816,284.734375,2023
2252,22.29953288,114.1720886,12.22944069,4.034011841,2023
2271,22.30048436,114.1743992,8.335721016,284.867569,2023
2274,22.29922464,114.1717875,19.9367466,48.81745911,2021
2275,22.29972361,114.1720735,12.60785484,3.296600342,2023
2293,22.29940014,114.1740387,6.322277069,300.5396118,2021
2295,22.29962052,114.1734686,8.375701904,197.5081177,2023
2298,22.29962132,114.1744043,7.772451401,69.73711395,2023
2300,22.30058643,114.1716911,19.85451126,142.6794243,2021
2316,22.30009754,114.1743423,7.874973297,56.38583374,2023
2324,22.29930985,114.1726679,10.88943291,307.4290161,2021
2334,22.30062543,114.1730247,14.22243595,102.4759064,2023
2342,22.30062601,114.1749679,8.389091492,288.6562653,2023
2350,22.29931382,114.173857,6.661321163,296.5774841,2021
2352,22.29980591,114.1734074,8.399876595,196.8858337,2023
2358,22.30008302,114.1750067,7.392190456,16.28205872,2023
2359,22.29928415,114.1745624,6.888692379,204.1282654,2021
2361,22.30067605,114.1734513,14.24637699,102.9549561,2023
2365,22.30053423,114.1726508,13.92162228,105.2286377,2023
2369,22.30016816,114.1717354,19.97047615,238.3970032,2021
2386,22.29945982,114.1737637,8.324808121,103.397789,2023
2389,22.29959683,114.1720831,12.31597042,4.61366272,2023
2390,22.29945191,114.1745007,7.289506435,203.5891418,2021
2399,22.29927423,114.1737678,6.871021748,297.83815,2021
2411,22.30060455,114.1729314,14.11554527,104.0068588,2023
2413,22.3004442,114.1721598,13.65753746,90.81330872,2023
2420,22.29978466,114.1731597,8.464141846,286.7298279,2023
2436,22.30063426,114.1720047,14.2562952,4.001205444,2023
2474,22.30045337,114.1722572,13.81228733,97.12908173,2023
2489,22.30035543,114.1732402,12.31714821,193.2026062,2023
2491,22.29922172,114.1720022,11.68063831,183.22995,2023
2517,22.30038198,114.1720256,13.80619335,5.0496521,2023
2523,22.29983931,114.1734403,8.003015518,148.309288,2023
2530,22.30064642,114.1731688,14.32452774,94.29395294,2023
2533,22.30064195,114.1731193,14.31407833,98.71077728,2023
2549,22.30052643,114.174592,8.279446602,286.473526,2023
2568,22.3002907,114.1738142,9.371230125,107.1499786,2023
2621,22.29954962,114.1744799,6.823335171,201.1316834,2021
2629,22.29963291,114.1735742,7.168289661,281.9172974,2021
2630,22.29942404,114.1744415,6.586478233,107.7394943,2021
2640,22.30010198,114.174493,7.775941372,103.5562286,2023
2642,22.30069659,114.1735496,14.1890192,101.1018143,2023
2659,22.29976846,114.1719661,12.77408886,183.7097168,2023
2685,22.29969957,114.1734419,8.451470375,196.6587524,2023
2721,22.29998058,114.1730507,10.381464,303.8706207,2021
2728,22.30034685,114.1742424,8.200129509,7.626602173,2023
2729,22.30036123,114.1740956,8.555132866,104.6101761,2023
2734,22.30037446,114.1741856,8.374055862,87.35992432,2023
2762,22.30023534,114.1719322,13.58429432,183.5571289,2023
2773,22.29948174,114.1738575,8.337211609,104.7912903,2023
2783,22.30055889,114.1731763,14.14598751,214.0823364,2023
2813,22.29971417,114.1744208,7.062934399,187.9187927,2021
2817,22.30025557,114.1742651,8.06957531,15.50285339,2023
2843,22.30000728,114.1731449,10.32504559,275.4417114,2021
2867,22.29981093,114.1733486,8.394330025,241.0973511,2023
2878,22.29992747,114.1737303,7.909252167,101.9620514,2023
2885,22.29980208,114.174259,7.032560825,278.8369751,2021
2953,22.30059926,114.1748685,8.245591164,285.4481659,2023
2974,22.3004179,114.1719197,13.90316677,183.9151001,2023
3026,22.30050916,114.1719129,14.03564167,184.0481567,2023
3031,22.30005027,114.1719448,13.2758255,183.9254456,2023
3048,22.30008768,114.1743946,7.837929726,87.34201813,2023
3185,22.30014489,114.1733427,10.28633022,145.7500534,2023
3197,22.30032606,114.171926,13.69313431,183.7094116,2023
3256,22.30064821,114.173266,14.2989254,93.16333008,2023
3257,22.30055517,114.1719095,14.11169147,184.0295105,2023
3320,22.30064768,114.1719028,14.27259064,183.8460083,2023
4193,22.29845936,114.1720529,10.24328804,184.6514587,2023
4217,22.29845671,114.1736996,7.642261982,76.85055542,2022
4218,22.29854264,114.1737606,8.027018547,355.0965881,2023
4254,22.29867281,114.1721525,10.59995747,4.319274902,2023
4293,22.2988522,114.1733291,6.792822361,208.3745422,2021
4307,22.2990474,114.1720136,11.33314705,183.4207764,2023
4360,22.29845926,114.1737499,8.060401917,343.1870575,2023
4391,22.29917945,114.1736344,8.097777367,195.6425781,2023
4394,22.29895846,114.1736356,8.055262566,124.7752571,2023
4410,22.29937895,114.173575,8.186750412,194.4150696,2023
4447,22.29922494,114.1745636,6.961895466,286.1445923,2023
4448,22.29944786,114.1720958,12.04209614,4.728790283,2023
4450,22.2990811,114.1729681,9.398023605,121.7931862,2023
4457,22.29881625,114.173025,8.283161163,36.79338074,2023
4475,22.29985151,114.1733926,8.436725616,196.8576355,2023
4476,22.29973946,114.1717611,19.90460777,183.2043152,2021
4532,22.30005839,114.1743049,7.512511253,105.3069916,2023
4536,22.29906389,114.1729244,9.403766632,89.88674927,2023
4545,22.299862,114.1719588,12.94089222,184.1626587,2023
4546,22.29939878,114.1735729,8.216095924,178.1716927,2023
4579,22.29898154,114.1748978,6.476642132,103.1885223,2021
4582,22.30014285,114.1719382,13.43384933,183.649292,2023
4621,22.30017512,114.1749701,7.362086773,41.69429016,2023
4633,22.30006211,114.1742867,6.81337595,198.5272217,2021
4745,22.29969809,114.1744337,7.076990604,277.764801,2021
4774,22.3004608,114.1720625,13.78619766,54.37063599,2023
4775,22.3005369,114.1720135,14.07523346,5.048782349,2023
4799,22.30041745,114.1720215,13.86448193,4.360717773,2023
4807,22.29962764,114.1744517,7.073886871,203.2329102,2021
4845,22.30052667,114.1719985,13.26793671,96.50584412,2021
5216,22.30006369,114.1743215,7.511648178,104.1750946,2022
